trip_id,load_id,driver_id,truck_id,route_id,customer_id,dispatch_date,dispatch_year,dispatch_month,dispatch_day_of_week,is_weekend,booking_type,actual_distance_miles,actual_duration_hours,total_revenue,actual_fuel_cost,allocated_maint_cost,true_total_cost,true_net_profit,revenue_per_mile,true_cost_per_mile,average_mpg,idle_time_hours,flag_anomaly_mpg,flag_excessive_idle
TRIP00000101,LOAD00000101,DRV00002,TRK00112,RTE00016,CUST00063,2022-01-02,2022,1,Sunday,1,Spot,2918,53.5,8130.47,1023.0400000000001,136.8854142312211,1159.925414231221,6970.544585768779,2.786315969842358,0.3975069959668338,5.74,4.5,0,0
TRIP00000102,LOAD00000102,DRV00129,TRK00063,RTE00008,CUST00003,2022-01-02,2022,1,Sunday,1,Spot,767,12.9,1876.47,260.07,35.98050470025586,296.05050470025583,1580.419495299744,2.446505867014342,0.3859850126470089,6.16,3.0,0,0
TRIP00000103,LOAD00000103,DRV00109,TRK00052,RTE00014,CUST00165,2022-01-02,2022,1,Sunday,1,Spot,1264,22.2,2761.8999999999996,383.5,59.29512117486753,442.7951211748675,2319.104878825132,2.1850474683544303,0.3503125958661927,6.37,2.8,0,0
TRIP00000104,LOAD00000104,UNASSIGNED,TRK00114,RTE00039,CUST00152,2022-01-02,2022,1,Sunday,1,Dedicated,1048,18.5,2242.73,1372.62,49.162410594352195,1421.782410594352,820.9475894056479,2.1400095419847327,1.356662605528962,7.32,4.6,0,0
TRIP00000105,LOAD00000105,DRV00139,TRK00115,RTE00045,CUST00181,2022-01-02,2022,1,Sunday,1,Dedicated,624,12.4,1470.22,1315.27,29.272275010377644,1344.5422750103776,125.67772498962245,2.356121794871795,2.1547151843115024,6.1,11.6,0,1
TRIP00000106,LOAD00000106,DRV00084,TRK00026,RTE00037,CUST00156,2022-01-02,2022,1,Sunday,1,Dedicated,2569,49.2,5061.530000000001,0.0,120.5135809321477,120.5135809321477,4941.016419067853,1.9702335539120284,0.046910697132015455,6.01,8.5,0,0
TRIP00000107,LOAD00000107,DRV00124,TRK00011,RTE00047,CUST00107,2022-01-02,2022,1,Sunday,1,Contract,498,8.9,938.4,680.97,23.361527171743695,704.3315271717437,234.0684728282563,1.8843373493975903,1.4143203356862324,6.61,4.2,0,1
TRIP00000108,LOAD00000108,DRV00111,TRK00069,RTE00010,CUST00171,2022-01-02,2022,1,Sunday,1,Spot,91,1.4,183.26999999999998,461.89,4.268873439013406,466.1588734390134,-282.8888734390134,2.0139560439560436,5.122624982846301,5.74,7.9,0,1
TRIP00000109,LOAD00000109,DRV00071,TRK00078,RTE00056,CUST00034,2022-01-02,2022,1,Sunday,1,Spot,1696,33.0,4486.09,1479.0200000000002,79.56054233589822,1558.5805423358984,2927.509457664102,2.6451002358490565,0.9189743763772986,7.28,2.9,0,0
TRIP00000110,LOAD00000110,DRV00090,TRK00067,RTE00029,CUST00015,2022-01-02,2022,1,Sunday,1,Spot,2669,51.9,7816.099999999999,1919.49,125.20465064534925,2044.6946506453492,5771.405349354651,2.9284750843012364,0.7660901650975456,7.24,10.1,0,0
TRIP00000111,LOAD00000111,DRV00075,TRK00065,RTE00001,CUST00042,2022-01-02,2022,1,Sunday,1,Contract,690,11.1,1263.6599999999999,1365.26,32.36838102109066,1397.6283810210907,-133.96838102109086,1.8313913043478258,2.0255483782914356,7.02,4.5,0,1
TRIP00000112,LOAD00000112,DRV00079,TRK00071,RTE00038,CUST00175,2022-01-02,2022,1,Sunday,1,Dedicated,1377,21.3,4228.3,1244.95,64.59602995078528,1309.5460299507854,2918.753970049215,3.070660856935367,0.9510138198625893,5.64,4.7,0,0
TRIP00000113,LOAD00000113,DRV00036,TRK00062,RTE00035,CUST00018,2022-01-02,2022,1,Sunday,1,Dedicated,1262,23.4,2692.13,1780.78,59.201299780603506,1839.9812997806034,852.1487002193967,2.1332250396196515,1.4579883516486556,6.12,6.4,0,0
TRIP00000114,LOAD00000114,DRV00114,TRK00030,RTE00046,CUST00198,2022-01-02,2022,1,Sunday,1,Contract,2367,43.6,6731.16,1374.9099999999999,111.03762011148058,1485.9476201114803,5245.2123798885195,2.8437515842839036,0.6277767723326914,5.91,11.7,0,0
TRIP00000115,LOAD00000115,DRV00141,TRK00080,RTE00006,CUST00135,2022-01-02,2022,1,Sunday,1,Contract,663,11.6,1887.42,3758.92,31.101792198526248,3790.0217921985263,-1902.6017921985263,2.8467873303167424,5.716473291400492,6.57,6.1,0,1
TRIP00000116,LOAD00000116,DRV00147,TRK00114,RTE00010,CUST00078,2022-01-02,2022,1,Sunday,1,Dedicated,92,1.7,180.61,2378.9,4.315784136145422,2383.2157841361454,-2202.6057841361453,1.9631521739130435,25.904519392784188,6.09,3.3,0,1
TRIP00000117,LOAD00000117,DRV00018,TRK00091,RTE00004,CUST00137,2022-01-02,2022,1,Sunday,1,Dedicated,2098,35.9,4028.95,1835.27,98.41864258296843,1933.6886425829684,2095.2613574170314,1.9203765490943756,0.9216819078088505,5.68,9.6,0,0
TRIP00000118,LOAD00000118,DRV00127,TRK00085,RTE00056,CUST00145,2022-01-02,2022,1,Sunday,1,Spot,1782,29.2,5245.469999999999,624.96,83.59486228925154,708.5548622892516,4536.915137710748,2.943585858585858,0.3976177678390862,5.59,2.4,0,0
TRIP00000119,LOAD00000119,DRV00019,TRK00069,RTE00017,CUST00084,2022-01-02,2022,1,Sunday,1,Contract,1178,19.9,2683.0299999999997,674.2,55.26080122151421,729.4608012215142,1953.5691987784855,2.2776146010186755,0.6192366733629153,6.18,11.4,0,1
TRIP00000120,LOAD00000120,DRV00069,TRK00038,RTE00002,CUST00085,2022-01-02,2022,1,Sunday,1,Dedicated,732,12.1,1570.8999999999999,1335.03,34.338630300635316,1369.3686303006352,201.53136969936463,2.1460382513661203,1.8707221725418515,6.69,2.2,0,0
TRIP00000121,LOAD00000121,DRV00113,TRK00099,RTE00023,CUST00081,2022-01-02,2022,1,Sunday,1,Dedicated,1299,22.9,2779.58,1529.48,60.93699557448808,1590.416995574488,1189.1630044255119,2.1397844495765974,1.2243394885099985,6.43,3.8,0,0
TRIP00000122,LOAD00000122,DRV00015,TRK00112,RTE00017,CUST00164,2022-01-02,2022,1,Sunday,1,Spot,1153,18.5,2608.1299999999997,678.44,54.08803379321382,732.5280337932139,1875.6019662067856,2.2620381613182996,0.6353235332118073,5.6,5.7,0,1
TRIP00000123,LOAD00000123,DRV00101,TRK00095,RTE00024,CUST00177,2022-01-02,2022,1,Sunday,1,Dedicated,1213,23.9,3034.64,1441.97,56.90267562113475,1498.8726756211347,1535.7673243788652,2.5017642209398185,1.2356740936695256,7.49,2.4,0,0
TRIP00000124,LOAD00000124,DRV00119,TRK00050,RTE00016,CUST00040,2022-01-02,2022,1,Sunday,1,Dedicated,2940,46.2,6428.320000000001,2026.3,137.91744956812545,2164.2174495681256,4264.102550431875,2.1865034013605444,0.7361283842068455,7.05,9.3,0,0
TRIP00000125,LOAD00000125,DRV00111,TRK00045,RTE00045,CUST00145,2022-01-02,2022,1,Sunday,1,Dedicated,629,12.3,1462.72,0.0,29.50682849603772,29.50682849603772,1433.2131715039623,2.325468998410175,0.046910697132015455,6.14,4.8,0,1
TRIP00000126,LOAD00000126,DRV00017,TRK00097,RTE00035,CUST00094,2022-01-02,2022,1,Sunday,1,Spot,1258,24.1,2678.64,0.0,59.01365699207544,59.01365699207544,2619.6263430079243,2.1292845786963435,0.046910697132015455,6.62,10.8,0,1
TRIP00000127,LOAD00000127,DRV00108,TRK00114,RTE00032,CUST00138,2022-01-02,2022,1,Sunday,1,Dedicated,2296,37.8,4744.63,1539.28,107.70696061510749,1646.9869606151074,3097.6430393848927,2.066476480836237,0.7173288155989144,6.6,9.8,0,0
TRIP00000128,LOAD00000128,DRV00119,TRK00051,RTE00050,CUST00026,2022-01-02,2022,1,Sunday,1,Dedicated,736,12.7,1618.79,2170.7200000000003,34.526273089163375,2205.2462730891634,-586.4562730891635,2.1994429347826085,2.9962585232189722,7.33,10.5,0,1
TRIP00000129,LOAD00000129,DRV00110,TRK00029,RTE00035,CUST00126,2022-01-02,2022,1,Sunday,1,Contract,1260,21.0,2245.66,2392.6,59.10747838633947,2451.7074783863395,-206.04747838633966,1.7822698412698412,1.9457995860209043,7.05,4.8,0,0
TRIP00000130,LOAD00000130,DRV00103,TRK00025,RTE00054,CUST00136,2022-01-02,2022,1,Sunday,1,Contract,1651,31.1,3164.33,1289.99,77.44956096495751,1367.4395609649575,1796.8904390350424,1.9166141732283464,0.8282492798091808,7.42,3.3,0,0
TRIP00000131,LOAD00000131,DRV00105,TRK00030,RTE00006,CUST00143,2022-01-02,2022,1,Sunday,1,Spot,717,12.5,1600.45,0.0,33.63496984365508,33.63496984365508,1566.815030156345,2.2321478382147837,0.04691069713201545,5.88,6.9,0,1
TRIP00000132,LOAD00000132,DRV00066,TRK00016,RTE00050,CUST00098,2022-01-02,2022,1,Sunday,1,Contract,709,11.4,1553.25,1773.32,33.25968426659896,1806.5796842665989,-253.32968426659886,2.1907616361071933,2.5480672556651607,5.94,5.4,0,1
TRIP00000133,LOAD00000133,DRV00033,TRK00083,RTE00028,CUST00178,2022-01-02,2022,1,Sunday,1,Dedicated,2288,38.8,4119.62,1193.8200000000002,107.33167503805136,1301.1516750380515,2818.4683249619484,1.8005332167832167,0.568685172656491,6.78,10.9,0,0
TRIP00000134,LOAD00000134,DRV00111,TRK00038,RTE00015,CUST00117,2022-01-02,2022,1,Sunday,1,Contract,96,1.7,284.1,1162.86,4.503426924673484,1167.3634269246734,-883.2634269246734,2.959375,12.160035697132015,6.15,11.7,0,1
TRIP00000135,LOAD00000135,DRV00012,TRK00038,RTE00003,CUST00123,2022-01-02,2022,1,Sunday,1,Spot,2089,41.7,5834.83,0.0,97.99644630878029,97.99644630878029,5736.83355369122,2.7931211105792246,0.046910697132015455,7.1,3.9,0,0
TRIP00000136,LOAD00000136,DRV00014,TRK00108,RTE00005,CUST00008,2022-01-02,2022,1,Sunday,1,Contract,1872,29.2,4945.37,1069.53,87.81682503113294,1157.346825031133,3788.023174968867,2.6417574786324787,0.6182408253371436,6.15,6.7,0,0
TRIP00000137,LOAD00000137,DRV00037,TRK00061,RTE00029,CUST00190,2022-01-02,2022,1,Sunday,1,Dedicated,2655,47.6,7720.49,1800.0700000000002,124.54790088550104,1924.6179008855013,5795.872099114498,2.9079058380414313,0.7249031641753301,6.57,9.4,0,0
TRIP00000138,LOAD00000138,DRV00083,TRK00059,RTE00004,CUST00093,2022-01-02,2022,1,Sunday,1,Dedicated,2029,38.6,4611.07,2131.06,95.18180448085936,2226.241804480859,2384.8281955191405,2.2725825529817643,1.0972113378417245,7.36,2.8,0,0
TRIP00000139,LOAD00000139,DRV00043,TRK00015,RTE00010,CUST00192,2022-01-02,2022,1,Sunday,1,Spot,99,1.9,360.55,1287.05,4.64415901606953,1291.6941590160695,-931.1441590160696,3.6419191919191922,13.047415747637066,6.78,6.1,0,1
TRIP00000140,LOAD00000140,DRV00098,TRK00031,RTE00025,CUST00118,2022-01-02,2022,1,Sunday,1,Dedicated,3117,54.5,5746.39,0.0,146.22064296049217,146.22064296049217,5600.169357039508,1.8435643246711582,0.046910697132015455,5.54,7.1,0,0
TRIP00000141,LOAD00000141,DRV00107,TRK00033,RTE00013,CUST00018,2022-01-02,2022,1,Sunday,1,Dedicated,676,12.1,1350.56,3723.06,31.71163126124245,3754.7716312612424,-2404.2116312612425,1.997869822485207,5.554395904232607,5.87,4.6,0,1
TRIP00000142,LOAD00000142,DRV00066,TRK00057,RTE00016,CUST00085,2022-01-03,2022,1,Monday,0,Dedicated,2682,44.3,6400.76,3224.5099999999998,125.81448970806545,3350.3244897080654,3050.435510291935,2.3865622669649516,1.2491888477658708,6.73,2.5,0,0
TRIP00000143,LOAD00000143,DRV00071,TRK00024,RTE00056,CUST00175,2022-01-03,2022,1,Monday,0,Dedicated,1703,32.9,4554.24,0.0,79.88891721582232,79.88891721582232,4474.351082784177,2.674245449207281,0.046910697132015455,7.07,2.6,0,0
TRIP00000144,LOAD00000144,DRV00149,TRK00105,RTE00010,CUST00143,2022-01-03,2022,1,Monday,0,Spot,91,1.6,175.54000000000002,2820.96,4.268873439013406,2825.2288734390136,-2649.6888734390136,1.9290109890109892,31.046471136692457,7.06,3.8,0,1
TRIP00000145,LOAD00000145,DRV00014,TRK00067,RTE00018,CUST00133,2022-01-03,2022,1,Monday,0,Contract,664,11.3,1754.76,1003.24,31.14870289565826,1034.3887028956583,720.3712971043417,2.642710843373494,1.5578143115898468,5.58,2.2,0,0
TRIP00000146,LOAD00000146,DRV00020,TRK00080,RTE00054,CUST00059,2022-01-03,2022,1,Monday,0,Dedicated,1568,26.9,3780.87,1102.69,73.55597310300024,1176.2459731030003,2604.6240268969996,2.4112691326530613,0.7501568706014032,7.09,9.3,0,1
TRIP00000147,LOAD00000147,DRV00001,TRK00079,RTE00025,CUST00010,2022-01-03,2022,1,Monday,0,Contract,3292,64.0,6005.59,495.01,154.43001495859488,649.4400149585949,5356.149985041406,1.8242982989064398,0.19727825484768982,6.54,5.4,0,0
TRIP00000148,LOAD00000148,DRV00095,TRK00072,RTE00016,CUST00180,2022-01-03,2022,1,Monday,0,Contract,2785,46.0,8084.860000000001,0.0,130.64629151266305,130.64629151266305,7954.2137084873375,2.9030017953321368,0.04691069713201546,6.78,4.4,0,0
TRIP00000149,LOAD00000149,DRV00037,TRK00030,RTE00006,CUST00191,2022-01-03,2022,1,Monday,0,Dedicated,689,11.7,1527.64,1282.0,32.32147032395865,1314.3214703239587,213.3185296760414,2.2171843251088537,1.9075783313845553,6.63,3.2,0,0
TRIP00000150,LOAD00000150,DRV00146,TRK00089,RTE00045,CUST00125,2022-01-03,2022,1,Monday,0,Contract,630,11.7,1768.1299999999999,927.59,29.553739193169736,957.1437391931697,810.9862608068302,2.8065555555555552,1.5192757764970948,7.16,7.9,0,1
TRIP00000151,LOAD00000151,DRV00120,TRK00052,RTE00052,CUST00092,2022-01-03,2022,1,Monday,0,Contract,826,13.5,1550.4099999999999,2841.7,38.74823583104477,2880.4482358310447,-1330.0382358310449,1.877009685230024,3.4872254671078022,6.52,10.7,0,1
TRIP00000152,LOAD00000152,DRV00146,TRK00097,RTE00006,CUST00095,2022-01-03,2022,1,Monday,0,Spot,721,11.1,2031.32,620.35,33.822612632183144,654.1726126321831,1377.147387367817,2.817364771151179,0.9073129162720986,6.08,11.4,0,1
TRIP00000153,LOAD00000153,DRV00002,TRK00035,RTE00033,CUST00063,2022-01-03,2022,1,Monday,0,Spot,171,2.7,567.14,1800.27,8.021729209574643,1808.2917292095747,-1241.1517292095746,3.316608187134503,10.57480543397412,7.42,4.3,0,1
TRIP00000154,LOAD00000154,DRV00122,TRK00080,RTE00025,CUST00073,2022-01-03,2022,1,Monday,0,Dedicated,3315,53.1,5736.32,2019.73,155.50896099263124,2175.2389609926313,3561.0810390073684,1.7304132730015083,0.6561806820490592,6.99,6.0,0,0
TRIP00000155,LOAD00000155,DRV00063,TRK00112,RTE00037,CUST00125,2022-01-03,2022,1,Monday,0,Spot,2652,51.9,4825.889999999999,567.2,124.40716879410499,691.6071687941051,4134.282831205895,1.8197171945701356,0.2607870168906882,7.05,4.3,0,0
TRIP00000156,LOAD00000156,DRV00055,TRK00013,RTE00006,CUST00159,2022-01-03,2022,1,Monday,0,Dedicated,713,13.3,1712.45,2502.63,33.44732705512702,2536.077327055127,-823.6273270551271,2.4017531556802245,3.5569106971320155,7.28,7.1,0,1
TRIP00000157,LOAD00000157,DRV00079,TRK00041,RTE00026,CUST00145,2022-01-03,2022,1,Monday,0,Dedicated,2004,39.9,4229.67,2375.79,94.00903705255897,2469.799037052559,1759.870962947441,2.11061377245509,1.2324346492278238,6.27,11.0,0,0
TRIP00000158,LOAD00000158,DRV00024,TRK00031,RTE00007,CUST00071,2022-01-03,2022,1,Monday,0,Dedicated,1618,29.9,4877.7,413.76,75.901507959601,489.661507959601,4388.0384920403985,3.0146477132262053,0.3026338120887522,5.94,9.7,0,1
TRIP00000159,LOAD00000159,DRV00090,,RTE00018,CUST00096,2022-01-03,2022,1,Monday,0,Dedicated,697,13.4,1589.35,878.5699999999999,32.696755901014775,911.2667559010147,678.0832440989852,2.2802725968436155,1.3074128492123596,6.41,11.7,0,1
TRIP00000160,LOAD00000160,DRV00087,TRK00001,RTE00021,CUST00028,2022-01-03,2022,1,Monday,0,Dedicated,2166,43.1,5258.25,1386.81,101.60856998794547,1488.4185699879454,3769.8314300120546,2.4276315789473686,0.6871738550267522,6.38,3.0,0,0
TRIP00000161,LOAD00000161,DRV00114,TRK00029,RTE00036,CUST00191,2022-01-03,2022,1,Monday,0,Dedicated,266,5.0,889.82,1168.22,12.478245437116112,1180.6982454371162,-290.8782454371161,3.345187969924812,4.438715208410211,6.33,12.0,0,1
TRIP00000162,LOAD00000162,DRV00127,TRK00011,RTE00046,CUST00003,2022-01-03,2022,1,Monday,0,Dedicated,2255,39.8,7521.34,1947.3000000000002,105.78362203269485,2053.083622032695,5468.2563779673055,3.335405764966741,0.9104583689723703,7.24,9.6,0,0
TRIP00000163,LOAD00000163,DRV00089,TRK00112,RTE00004,CUST00063,2022-01-03,2022,1,Monday,0,Contract,2084,36.4,3763.25,536.35,97.7618928231202,634.1118928231202,3129.1381071768797,1.805782149712092,0.3042763401262573,6.17,10.5,0,0
TRIP00000164,LOAD00000164,DRV00069,TRK00045,RTE00058,CUST00072,2022-01-03,2022,1,Monday,0,Dedicated,557,9.5,1131.74,1532.74,26.12925830253261,1558.8692583025327,-427.12925830253266,2.031849192100539,2.7986880759470965,5.67,10.2,0,1
TRIP00000165,LOAD00000165,DRV00033,TRK00090,RTE00015,CUST00107,2022-01-03,2022,1,Monday,0,Dedicated,95,1.9,448.55,1450.37,4.456516227541468,1454.8265162275413,-1006.2765162275414,4.721578947368421,15.313963328710962,6.56,10.9,0,1
TRIP00000166,LOAD00000166,DRV00045,TRK00067,RTE00047,CUST00009,2022-01-03,2022,1,Monday,0,Dedicated,485,7.5,1180.04,840.73,22.751688109027494,863.4816881090275,316.5583118909725,2.4330721649484537,1.7803746146577886,6.43,5.6,0,1
TRIP00000167,LOAD00000167,DRV00017,TRK00120,RTE00031,CUST00121,2022-01-03,2022,1,Monday,0,Spot,669,10.3,1679.75,3380.11,31.38325638131834,3411.4932563813186,-1731.7432563813186,2.5108370702541105,5.09939201252813,7.15,4.3,0,1
TRIP00000168,LOAD00000168,DRV00145,TRK00055,RTE00021,CUST00111,2022-01-03,2022,1,Monday,0,Spot,2099,41.6,5406.599999999999,314.25,98.46555328010044,412.71555328010044,4993.884446719899,2.575797999047165,0.1966248467270607,6.77,4.9,0,0
TRIP00000169,LOAD00000169,DRV00074,TRK00055,RTE00022,CUST00154,2022-01-03,2022,1,Monday,0,Contract,577,10.8,1179.8,2435.6,27.06747224517292,2462.667472245173,-1282.867472245173,2.0447140381282494,4.268054544619018,6.6,4.3,0,1
TRIP00000170,LOAD00000170,DRV00003,TRK00092,RTE00025,CUST00098,2022-01-03,2022,1,Monday,0,Contract,3212,54.7,5959.57,562.08,150.67715918803364,712.7571591880337,5246.812840811966,1.8554078455790783,0.22190447048195322,6.22,6.9,0,0
TRIP00000171,LOAD00000171,DRV00049,TRK00115,RTE00051,CUST00061,2022-01-03,2022,1,Monday,0,Spot,1911,36.4,3872.13,1474.27,89.64634221928154,1563.9163422192814,2308.2136577807187,2.026232339089482,0.8183758985972168,5.85,10.3,0,0
TRIP00000172,LOAD00000172,DRV00133,TRK00080,RTE00054,CUST00188,2022-01-03,2022,1,Monday,0,Spot,1645,29.7,3422.19,1538.05,77.16809678216542,1615.2180967821653,1806.9719032178348,2.080358662613982,0.9818954995636263,6.46,9.1,0,1
TRIP00000173,LOAD00000173,DRV00149,TRK00026,RTE00050,CUST00029,2022-01-03,2022,1,Monday,0,Contract,729,13.2,1702.83,419.07,34.19789820923927,453.26789820923926,1249.5621017907606,2.3358436213991767,0.6217666642102048,6.03,6.4,0,1
TRIP00000174,LOAD00000174,DRV00139,TRK00057,RTE00016,CUST00183,2022-01-03,2022,1,Monday,0,Contract,2801,46.7,7656.72,0.0,131.3968626667753,131.3968626667753,7525.323137333225,2.7335665833630847,0.046910697132015455,5.5,2.8,0,0
TRIP00000175,LOAD00000175,DRV00082,TRK00002,RTE00058,CUST00174,2022-01-03,2022,1,Monday,0,Dedicated,560,9.3,1423.57,790.4,26.269990393928655,816.6699903939286,606.9000096060713,2.5420892857142854,1.458339268560587,6.93,10.6,0,1
TRIP00000176,LOAD00000176,DRV00036,TRK00086,RTE00047,CUST00099,2022-01-03,2022,1,Monday,0,Dedicated,505,7.9,1126.6999999999998,382.64,23.689902051667804,406.3299020516678,720.370097948332,2.231089108910891,0.804613667429045,5.52,3.0,0,1
TRIP00000177,LOAD00000177,DRV00075,TRK00074,RTE00052,CUST00027,2022-01-03,2022,1,Monday,0,Dedicated,801,14.9,1734.7400000000002,758.2,37.57546840274438,795.7754684027444,938.9645315972558,2.165717852684145,0.9934774886426272,5.76,2.3,0,0
TRIP00000178,LOAD00000178,DRV00056,TRK00096,RTE00030,CUST00180,2022-01-03,2022,1,Monday,0,Dedicated,2161,34.7,5633.7,0.0,101.3740165022854,101.3740165022854,5532.325983497714,2.606987505784359,0.046910697132015455,6.32,4.9,0,0
TRIP00000179,LOAD00000179,DRV00003,TRK00103,RTE00037,CUST00099,2022-01-03,2022,1,Monday,0,Contract,2605,48.3,4525.889999999999,0.0,122.20236602890026,122.20236602890026,4403.687633971099,1.7373857965451054,0.046910697132015455,6.87,5.1,0,0
TRIP00000180,LOAD00000180,DRV00019,TRK00013,RTE00013,CUST00079,2022-01-03,2022,1,Monday,0,Contract,693,12.1,1561.57,280.66,32.50911311248671,313.16911311248674,1248.4008868875133,2.2533477633477634,0.45190348212480047,6.63,6.3,0,1
TRIP00000181,LOAD00000181,DRV00145,TRK00086,RTE00014,CUST00014,2022-01-03,2022,1,Monday,0,Dedicated,1246,20.2,2975.5600000000004,1236.69,58.450728626491255,1295.1407286264914,1680.419271373509,2.38808988764045,1.039438787019656,6.72,6.4,0,1
TRIP00000182,LOAD00000182,DRV00065,TRK00058,RTE00003,CUST00080,2022-01-03,2022,1,Monday,0,Spot,2143,38.5,5559.67,1151.56,100.52962395390912,1252.089623953909,4307.580376046091,2.5943397106859543,0.5842695398758325,6.19,3.4,0,0
TRIP00000183,LOAD00000183,DRV00078,TRK00029,RTE00042,CUST00077,2022-01-03,2022,1,Monday,0,Contract,2745,54.0,7403.280000000001,1850.1100000000001,128.76986362738242,1978.8798636273825,5424.400136372618,2.6970054644808745,0.7209034111575164,5.64,6.7,0,0
TRIP00000184,LOAD00000184,DRV00107,TRK00026,RTE00047,CUST00050,2022-01-03,2022,1,Monday,0,Spot,488,8.6,1102.4099999999999,303.38,22.892420200423544,326.27242020042354,776.1375797995763,2.2590368852459015,0.6685910250008679,5.98,9.8,0,1
TRIP00000185,LOAD00000185,DRV00063,TRK00092,RTE00017,CUST00191,2022-01-03,2022,1,Monday,0,Dedicated,1215,21.1,2708.7799999999997,1718.55,56.99649701539878,1775.5464970153987,933.233502984601,2.229448559670782,1.4613551415764598,6.13,4.6,0,0
TRIP00000186,LOAD00000186,DRV00123,TRK00110,RTE00044,CUST00083,2022-01-03,2022,1,Monday,0,Dedicated,2620,46.6,8181.29,1143.48,122.90602648588049,1266.3860264858804,6914.90397351412,3.1226297709923663,0.48335344522361845,6.92,6.8,0,0
TRIP00000187,LOAD00000187,DRV00095,TRK00053,RTE00004,CUST00060,2022-01-03,2022,1,Monday,0,Contract,2087,37.9,4511.08,0.0,97.90262491451625,97.90262491451625,4413.177375085484,2.161514135122185,0.046910697132015455,5.79,7.7,0,0
TRIP00000188,LOAD00000188,DRV00050,TRK00065,RTE00042,CUST00042,2022-01-03,2022,1,Monday,0,Contract,2792,51.1,7778.71,1972.12,130.97466639258715,2103.094666392587,5675.615333607413,2.786070916905444,0.7532574020030756,6.09,6.9,0,0
TRIP00000189,LOAD00000189,DRV00010,TRK00112,RTE00041,CUST00075,2022-01-03,2022,1,Monday,0,Spot,1247,21.2,4107.610000000001,220.9,58.497639323623275,279.39763932362325,3828.212360676377,3.2939935846030477,0.22405584548806998,6.82,11.2,0,1
TRIP00000190,LOAD00000190,DRV00111,TRK00105,RTE00047,CUST00078,2022-01-03,2022,1,Monday,0,Dedicated,471,9.3,1160.23,1582.67,22.09493834917928,1604.7649383491794,-444.53493834917936,2.4633333333333334,3.407144242779574,6.95,6.6,0,1
TRIP00000191,LOAD00000191,DRV00138,TRK00035,RTE00049,CUST00178,2022-01-03,2022,1,Monday,0,Dedicated,719,12.7,2492.42,1765.63,33.72879123791911,1799.3587912379191,693.0612087620809,3.466509040333797,2.5025852451153257,6.82,8.2,0,1
TRIP00000192,LOAD00000192,DRV00091,TRK00053,RTE00007,CUST00052,2022-01-03,2022,1,Monday,0,Contract,1581,24.8,5098.36,1800.17,74.16581216571643,1874.3358121657166,3224.024187834283,3.2247691334598354,1.1855381481124077,6.69,9.1,0,1
